programs,slos,program,date,direct,indirect
Traditional Program,Single Subject - PE,44300,2008.05,3.48,3.88
Traditional Program,Single Subject - PE,44300,2008.06,3.57,3.42
Traditional Program,Single Subject - PE,44300,2008.07,2.19,1.52
Traditional Program,Single Subject - PE,44300,2008.08,1.84,3.89
Traditional Program,Single Subject - PE,44300,2008.09,2.65,3.95
Traditional Program,Single Subject - PE,44300,2008.11,3.29,2.87
Traditional Program,Single Subject - PE,44300,2008.12,1.57,2.11
Traditional Program,Single Subject - PE,44300,2009.01,2.83,1.18
Traditional Program,Single Subject - PE,44300,2009.02,2.46,1.2
Traditional Program,Single Subject - PE,44300,2009.03,3.76,3.67
Traditional Program,Single Subject - PE,44300,2009.04,1.65,2.29
Traditional Program,Single Subject - PE,44300,2009.05,3.83,1.83
Traditional Program,Single Subject - PE,44300,2009.06,2.86,1.98
Traditional Program,Single Subject - PE,44300,2009.07,1.1,1.45
Traditional Program,Single Subject - PE,44300,2009.08,2.39,2.28
Traditional Program,Single Subject - PE,44300,2009.09,2.03,1.25
Traditional Program,Single Subject - PE,44300,2009.11,1.32,1.14
Traditional Program,Single Subject - PE,44300,2009.12,3.72,1.32
Traditional Program,Single Subject - PE,44300,2010.01,1.83,2.58
Traditional Program,Single Subject - PE,44300,2010.02,3.26,2
Traditional Program,Single Subject - PE,44300,2010.03,3.2,1.07
Traditional Program,Single Subject - PE,44300,2010.04,3.97,1.54
Traditional Program,Single Subject - PE,44300,2010.05,3.05,2.67
Traditional Program,Single Subject - PE,44300,2010.06,3.41,1.52
Traditional Program,Single Subject - PE,44300,2010.07,3.83,1.01
Traditional Program,Single Subject - PE,44300,2010.08,2.41,3.88
Traditional Program,Single Subject - PE,44300,2010.09,1.84,2.17
Traditional Program,Single Subject - PE,44300,2010.11,1.62,1.29
Traditional Program,Single Subject - PE,44300,2010.12,3.64,3.07
Traditional Program,Single Subject - PE,44400,1992.01,1.61,3.46
Traditional Program,Single Subject - PE,44400,1992.02,2.71,2.95
Traditional Program,Single Subject - PE,44400,1992.03,2.85,2.11
Traditional Program,Single Subject - PE,44400,1992.04,3.36,1.55
Traditional Program,Single Subject - PE,44400,1992.05,2.19,1.15
Traditional Program,Single Subject - PE,44400,1992.06,1.35,3.7
Traditional Program,Single Subject - PE,44400,1992.07,2.37,1.4
Traditional Program,Single Subject - PE,44400,1992.08,2.74,1.7
Traditional Program,Single Subject - PE,44400,1992.09,1.28,3.36
Traditional Program,Single Subject - PE,44400,1992.11,2.1,3.73
Traditional Program,Single Subject - PE,44400,1992.12,2.01,1
Traditional Program,Single Subject - PE,44400,1993.01,2.9,2.58
Traditional Program,Single Subject - PE,44400,1993.02,1.14,2.55
Traditional Program,Single Subject - PE,44400,1993.03,2.44,3.34
Traditional Program,Single Subject - PE,44400,1993.04,1.83,3
Traditional Program,Single Subject - PE,44400,1993.05,3.44,1.68
Traditional Program,Single Subject - PE,44400,1993.06,1.35,2.24
Traditional Program,Single Subject - PE,44400,1993.07,3.53,2.16
Traditional Program,Single Subject - PE,44400,1993.08,1.49,1.59
Traditional Program,Single Subject - PE,44400,1993.09,1.1,3.97
Traditional Program,Single Subject - PE,44400,1993.11,3.83,2.87
Traditional Program,Single Subject - PE,44400,1993.12,2.62,2.57
Traditional Program,Single Subject - PE,44400,1994.01,1.87,2.04
Traditional Program,Single Subject - PE,44400,1994.02,1.65,1.29
Traditional Program,Single Subject - PE,44400,1994.03,2.33,1.89
Traditional Program,Single Subject - PE,44400,1994.04,2.72,3.14
Traditional Program,Single Subject - PE,44400,1994.05,3.9,3.45
Traditional Program,Single Subject - PE,44400,1994.06,1.39,2.76
Traditional Program,Single Subject - PE,44400,1994.07,2.59,3.6
Traditional Program,Single Subject - PE,44400,1994.08,2.78,1.59
Traditional Program,Single Subject - PE,44400,1994.09,2.46,3.33
Traditional Program,Single Subject - PE,44400,1994.11,2.13,1.47
Traditional Program,Single Subject - PE,44400,1994.12,2.53,2.98
Traditional Program,Single Subject - PE,44400,1995.01,1.41,1.66
Traditional Program,Single Subject - PE,44400,1995.02,2.23,2.4
Traditional Program,Single Subject - PE,44400,1995.03,2.69,2.5
Traditional Program,Single Subject - PE,44400,1995.04,2.92,1.33
Traditional Program,Single Subject - PE,44400,1995.05,1.52,3.73
Traditional Program,Single Subject - PE,44400,1995.06,3.49,2.77
Traditional Program,Single Subject - PE,44400,1995.07,3.04,1.42
Traditional Program,Single Subject - PE,44400,1995.08,3.98,3.31
Traditional Program,Single Subject - PE,44400,1995.09,3.17,1.07
Traditional Program,Single Subject - PE,44400,1995.11,2.61,1.06
Traditional Program,Single Subject - PE,44400,1995.12,1.82,1.64
Traditional Program,Single Subject - PE,44400,1996.01,1.51,2.09
Traditional Program,Single Subject - PE,44400,1996.02,2.22,1.4
Traditional Program,Single Subject - PE,44400,1996.03,2.36,1.66
Traditional Program,Single Subject - PE,44400,1996.04,2.35,2.89
Traditional Program,Single Subject - PE,44400,1996.05,3.21,1.9
Traditional Program,Single Subject - PE,44400,1996.06,1.25,2.32
Traditional Program,Single Subject - PE,44400,1996.07,2.78,3.03
Traditional Program,Single Subject - PE,44400,1996.08,1.58,3.4
Traditional Program,Single Subject - PE,44400,1996.09,3.68,1.81
Traditional Program,Single Subject - PE,44400,1996.11,1.31,3.44
Traditional Program,Single Subject - PE,44400,1996.12,1.41,2.17
Traditional Program,Single Subject - PE,44400,1997.01,3.41,1.95
Traditional Program,Single Subject - PE,44400,1997.02,3.45,1.98
Traditional Program,Single Subject - PE,44400,1997.03,3.95,1.33
Traditional Program,Single Subject - PE,44400,1997.04,2,3.18
Traditional Program,Single Subject - PE,44400,1997.05,1.4,2.63
Traditional Program,Single Subject - PE,44400,1997.06,1.93,1.77
Traditional Program,Single Subject - PE,44400,1997.07,3.26,2.89
Traditional Program,Single Subject - PE,44400,1997.08,3.55,2.06
Traditional Program,Single Subject - PE,44400,1997.09,3.87,1.56
Traditional Program,Single Subject - PE,44400,1997.11,3.39,1.12
Traditional Program,Single Subject - PE,44400,1997.12,2.64,2.86
Traditional Program,Single Subject - PE,44400,1998.01,1.1,2.43
Traditional Program,Single Subject - PE,44400,1998.02,3.02,2.97
Traditional Program,Single Subject - PE,44400,1998.03,1.49,2.49
Traditional Program,Single Subject - PE,44400,1998.04,2.83,2.98
Traditional Program,Single Subject - PE,44400,1998.05,2.49,1.66
Traditional Program,Single Subject - PE,44400,1998.06,1.63,1.1
Traditional Program,Single Subject - PE,44400,1998.07,1.08,3.28
Traditional Program,Single Subject - PE,44400,1998.08,1.56,4
Traditional Program,Single Subject - PE,44400,1998.09,2.01,1.36
Traditional Program,Single Subject - PE,44400,1998.11,3.58,2.31
Traditional Program,Single Subject - PE,44400,1998.12,3.2,3.1
Traditional Program,Single Subject - PE,44400,1999.01,2.92,1.37
Traditional Program,Single Subject - PE,44400,1999.02,2.97,3
Traditional Program,Single Subject - PE,44400,1999.03,3.46,3.31
Traditional Program,Single Subject - PE,44400,1999.04,3.66,2.51
Traditional Program,Single Subject - PE,44400,1999.05,3.95,1.97
Traditional Program,Single Subject - PE,44400,1999.06,3.08,2.67
Traditional Program,Single Subject - PE,44400,1999.07,1.2,1.63
Traditional Program,Single Subject - PE,44400,1999.08,3.38,2.46
Traditional Program,Single Subject - PE,44400,1999.09,1.62,2.84
Traditional Program,Single Subject - PE,44400,1999.11,2.98,1.62
Traditional Program,Single Subject - PE,44400,1999.12,2.84,2.15
Traditional Program,Single Subject - PE,44400,2000.01,3.21,2.16
Traditional Program,Single Subject - PE,44400,2000.02,2.51,1.49
Traditional Program,Single Subject - PE,44400,2000.03,2.04,3.25
Traditional Program,Single Subject - PE,44400,2000.04,1.83,3.22
Traditional Program,Single Subject - PE,44400,2000.05,2.84,1.73
Traditional Program,Single Subject - PE,44400,2000.06,3.75,3.06
Traditional Program,Single Subject - PE,44400,2000.07,1.42,3.52
Traditional Program,Single Subject - PE,44400,2000.08,2.64,1.1
Traditional Program,Single Subject - PE,44400,2000.09,2.69,3.67
Traditional Program,Single Subject - PE,44400,2000.11,3.46,2.72
Traditional Program,Single Subject - PE,44400,2000.12,3.78,3.2
Traditional Program,Single Subject - PE,44400,2001.01,3.62,1.84
Traditional Program,Single Subject - PE,44400,2001.02,3.56,3.94
Traditional Program,Single Subject - PE,44400,2001.03,1.65,1.27
Traditional Program,Single Subject - PE,44400,2001.04,1.34,1.78
Traditional Program,Single Subject - PE,44400,2001.05,3.22,2.23
Traditional Program,Single Subject - PE,44400,2001.06,2.34,2.24
Traditional Program,Single Subject - PE,44400,2001.07,1.76,2.2
Traditional Program,Single Subject - PE,44400,2001.08,3.74,3.99
Traditional Program,Single Subject - PE,44400,2001.09,4,2.86
Traditional Program,Single Subject - PE,44400,2001.11,3.26,3.72
Traditional Program,Single Subject - PE,44400,2001.12,3.08,2.85
Traditional Program,Single Subject - PE,44400,2002.01,3.66,1.97
Traditional Program,Single Subject - PE,44400,2002.02,3.86,1.06
Traditional Program,Single Subject - PE,44400,2002.03,3.73,2.11
Traditional Program,Single Subject - PE,44400,2002.04,3.28,2.16
Traditional Program,Single Subject - PE,44400,2002.05,3.16,1.8
Traditional Program,Single Subject - PE,44400,2002.06,2.63,1.73
Traditional Program,Single Subject - PE,44400,2002.07,1.63,1.77
Traditional Program,Single Subject - PE,44400,2002.08,2.19,3.98
Traditional Program,Single Subject - PE,44400,2002.09,1.94,2.93
Traditional Program,Single Subject - PE,44400,2002.11,1.09,3.24
Traditional Program,Single Subject - PE,44400,2002.12,3.56,2.01
Traditional Program,Single Subject - PE,44400,2003.01,3.1,3.43
Traditional Program,Single Subject - PE,44400,2003.02,2.84,3.18
Traditional Program,Single Subject - PE,44400,2003.03,2.14,3.77
Traditional Program,Single Subject - PE,44400,2003.04,1.52,1.14
Traditional Program,Single Subject - PE,44400,2003.05,2.68,3.48
Traditional Program,Single Subject - PE,44400,2003.06,1.8,1.24
Traditional Program,Single Subject - PE,44400,2003.07,1.79,2.29
Traditional Program,Single Subject - PE,44400,2003.08,1.83,1.76
Traditional Program,Single Subject - PE,44400,2003.09,3.85,2.43
Traditional Program,Single Subject - PE,44400,2003.11,1.46,1.62
Traditional Program,Single Subject - PE,44400,2003.12,2,3.4
Traditional Program,Single Subject - PE,44400,2004.01,3.27,1.67
Traditional Program,Single Subject - PE,44400,2004.02,2.74,2.93
Traditional Program,Single Subject - PE,44400,2004.03,3.12,3.46
Traditional Program,Single Subject - PE,44400,2004.04,3.04,1.21
Traditional Program,Single Subject - PE,44400,2004.05,1.66,1.66
Traditional Program,Single Subject - PE,44400,2004.06,3.6,2.79
Traditional Program,Single Subject - PE,44400,2004.07,2.45,3.96
Traditional Program,Single Subject - PE,44400,2004.08,1.23,1.36
Traditional Program,Single Subject - PE,44400,2004.09,1.67,2.19
Traditional Program,Single Subject - PE,44400,2004.11,1.34,2.67
Traditional Program,Single Subject - PE,44400,2004.12,2.97,1.62
Traditional Program,Single Subject - PE,44400,2005.01,2.63,2.13
Traditional Program,Single Subject - PE,44400,2005.02,1.61,1.15
Traditional Program,Single Subject - PE,44400,2005.03,2.75,2.27
Traditional Program,Single Subject - PE,44400,2005.04,3.42,1.68
Traditional Program,Single Subject - PE,44400,2005.05,3.7,1.72
Traditional Program,Single Subject - PE,44400,2005.06,1.08,1.26
Traditional Program,Single Subject - PE,44400,2005.07,3.67,1.83
Traditional Program,Single Subject - PE,44400,2005.08,1.88,2.97
Traditional Program,Single Subject - PE,44400,2005.09,3.81,2.33
Traditional Program,Single Subject - PE,44400,2005.11,2.28,3.8
Traditional Program,Single Subject - PE,44400,2005.12,1.98,3.65
Traditional Program,Single Subject - PE,44400,2006.01,2.12,3.6
Traditional Program,Single Subject - PE,44400,2006.02,2.57,1.51
Traditional Program,Single Subject - PE,44400,2006.03,1.68,1.29
Traditional Program,Single Subject - PE,44400,2006.04,2.75,2.86
Traditional Program,Single Subject - PE,44400,2006.05,3.94,2.12
Traditional Program,Single Subject - PE,44400,2006.06,2.85,3.96
Traditional Program,Single Subject - PE,44400,2006.07,3.49,3.79
Traditional Program,Single Subject - PE,44400,2006.08,3.49,3.26
Traditional Program,Single Subject - PE,44400,2006.09,3.61,1.87
Traditional Program,Single Subject - PE,44400,2006.11,2.48,4
Traditional Program,Single Subject - PE,44400,2006.12,3.72,3.26
Traditional Program,Single Subject - PE,44400,2007.01,2.79,1.94
Traditional Program,Single Subject - PE,44400,2007.02,2.62,2.3
Traditional Program,Single Subject - PE,44400,2007.03,1.56,2.03
Traditional Program,Single Subject - PE,44400,2007.04,2.17,2.41
Traditional Program,Single Subject - PE,44400,2007.05,2.61,1.45
Traditional Program,Single Subject - PE,44400,2007.06,3.43,1.03
Traditional Program,Single Subject - PE,44400,2007.07,2.57,2.47
Traditional Program,Single Subject - PE,44400,2007.08,2.23,1.04
Traditional Program,Single Subject - PE,44400,2007.09,2.76,2.51
Traditional Program,Single Subject - PE,44400,2007.11,2.34,2.63
Traditional Program,Single Subject - PE,44400,2007.12,2.31,3.62
Traditional Program,Single Subject - PE,44400,2008.01,3.31,3.5
Traditional Program,Single Subject - PE,44400,2008.02,2.4,2.67
Traditional Program,Single Subject - PE,44400,2008.03,2.34,3.7
Traditional Program,Single Subject - PE,44400,2008.04,1.07,3.41
Traditional Program,Single Subject - PE,44400,2008.05,1.35,3.3
Traditional Program,Single Subject - PE,44400,2008.06,2.04,3.84
Traditional Program,Single Subject - PE,44400,2008.07,1.58,2.31
Traditional Program,Single Subject - PE,44400,2008.08,1.28,2.91
Traditional Program,Single Subject - PE,44400,2008.09,1.84,1.41
Traditional Program,Single Subject - PE,44400,2008.11,2,3.95
Traditional Program,Single Subject - PE,44400,2008.12,1.62,2.67
Traditional Program,Single Subject - PE,44400,2009.01,3.59,3.83
Traditional Program,Single Subject - PE,44400,2009.02,2.36,2.01
Traditional Program,Single Subject - PE,44400,2009.03,1.26,2.66
Traditional Program,Single Subject - PE,44400,2009.04,1.11,3.43
Traditional Program,Single Subject - PE,44400,2009.05,3.93,3.1
Traditional Program,Single Subject - PE,44400,2009.06,1.51,1.35
Traditional Program,Single Subject - PE,44400,2009.07,3.46,2.09
Traditional Program,Single Subject - PE,44400,2009.08,3.44,1.55
Traditional Program,Single Subject - PE,44400,2009.09,3.96,3.96
Traditional Program,Single Subject - PE,44400,2009.11,1.77,2.3
Traditional Program,Single Subject - PE,44400,2009.12,1.17,2.46
Traditional Program,Single Subject - PE,44400,2010.01,1.16,1.39
Traditional Program,Single Subject - PE,44400,2010.02,1.16,3.27
Traditional Program,Single Subject - PE,44400,2010.03,1.5,1.05
Traditional Program,Single Subject - PE,44400,2010.04,3.16,2.28
Traditional Program,Single Subject - PE,44400,2010.05,3.59,3.68
Traditional Program,Single Subject - PE,44400,2010.06,2.07,2.46
Traditional Program,Single Subject - PE,44400,2010.07,3.46,2.15
Traditional Program,Single Subject - PE,44400,2010.08,2.93,3.41
Traditional Program,Single Subject - PE,44400,2010.09,2.56,1.39
Traditional Program,Single Subject - PE,44400,2010.11,3.95,1.99
Traditional Program,Single Subject - PE,44400,2010.12,2.31,3.27
Traditional Program,Single Subject - PE,44500,1992.01,1.48,1.58
Traditional Program,Single Subject - PE,44500,1992.02,2.12,3.21
Traditional Program,Single Subject - PE,44500,1992.03,3.82,1.78
Traditional Program,Single Subject - PE,44500,1992.04,2.25,3.12
Traditional Program,Single Subject - PE,44500,1992.05,3.47,2.52
Traditional Program,Single Subject - PE,44500,1992.06,3.3,3.45
Traditional Program,Single Subject - PE,44500,1992.07,3.35,2.38
Traditional Program,Single Subject - PE,44500,1992.08,2.33,3.21
Traditional Program,Single Subject - PE,44500,1992.09,3.15,3.91
Traditional Program,Single Subject - PE,44500,1992.11,2.38,3.3
Traditional Program,Single Subject - PE,44500,1992.12,2.35,1.8
Traditional Program,Single Subject - PE,44500,1993.01,3.53,2.95
Traditional Program,Single Subject - PE,44500,1993.02,1.57,3.14
Traditional Program,Single Subject - PE,44500,1993.03,1.83,3.37
Traditional Program,Single Subject - PE,44500,1993.04,2.36,3.52
Traditional Program,Single Subject - PE,44500,1993.05,3.23,1.09
Traditional Program,Single Subject - PE,44500,1993.06,2.65,2.42
Traditional Program,Single Subject - PE,44500,1993.07,3.2,3.02
Traditional Program,Single Subject - PE,44500,1993.08,2.07,3.59
Traditional Program,Single Subject - PE,44500,1993.09,2.19,3.7
Traditional Program,Single Subject - PE,44500,1993.11,3.5,3.54
Traditional Program,Single Subject - PE,44500,1993.12,3.99,2.4
Traditional Program,Single Subject - PE,44500,1994.01,2.73,2.89
Traditional Program,Single Subject - PE,44500,1994.02,1.53,1.45
Traditional Program,Single Subject - PE,44500,1994.03,3.39,3.63
Traditional Program,Single Subject - PE,44500,1994.04,1.26,1.89
Traditional Program,Single Subject - PE,44500,1994.05,2.38,3.08
Traditional Program,Single Subject - PE,44500,1994.06,1.06,3.22
Traditional Program,Single Subject - PE,44500,1994.07,1.74,3.21
Traditional Program,Single Subject - PE,44500,1994.08,1.93,1.16
Traditional Program,Single Subject - PE,44500,1994.09,3.48,2
